Country,year,Urban population growth (annual %),Rural population growth (annual %),Mobile cellular subscriptions (per 100 people),Fixed broadband subscriptions (per 100 people),"Foreign direct investment, net inflows (% of GDP)","GNI per capita, Atlas method (current US$)","Primary education, duration (years)","Inflation, consumer prices (annual %)",Access to electricity (% of population),People using at least basic drinking water services (% of population),Life Ladder,Log GDP per capita,Social support,Healthy life expectancy at birth,Freedom to make life choices,Generosity,Perceptions of corruption,suicides_no,suicides/100k pop,gdp_per_capita ($),sex,age,generation
Philippines,2008,1.43322067407832,1.77599782586703,75.05869742,1.152280464,0.769268070294449,2060.0,6.0,8.26044703595724,83.3,88.4032213933802,4.5889999999999995,8.634,0.7979999999999999,60.2,0.861,0.083,0.8170000000000001,151.66666666666666,2.7541666666666664,2188.0,0.0,3.0,3.0
Philippines,2009,1.4207848695466498,1.75963782791917,81.96261716,1.867697444,1.22649809505103,2260.0,6.0,4.21903052064627,82.9123001098633,88.69486219888071,4.88,8.632,0.775,60.4,0.8740000000000001,0.004,0.805,172.83333333333334,2.9075,2073.0,0.0,3.0,3.0
Philippines,2011,2.05985633240604,1.2934429220058201,98.85792556,1.879763563,0.895477429955312,2620.0,6.0,4.71841704718416,85.17262268066409,89.2828620762815,4.994,8.707,0.789,60.8,0.883,0.073,0.7829999999999999,204.08333333333334,3.7424999999999993,2662.0,0.0,3.0,3.0
Poland,2005,-0.226039605840911,0.247021544579148,76.02806072,2.463746915,3.60669456257042,7350.0,6.0,2.18379872390258,100.0,97.92009399999999,5.587000000000001,9.849,0.922,66.3,0.782,-0.08149999999999999,0.983,503.75,15.503333333333332,8417.0,0.0,3.0,4.0
Poland,2007,-0.237058174108073,0.234989364945632,107.98127350000001,10.88976831,5.83386773380038,9970.0,6.0,2.4587431238539703,100.0,97.9124005,5.886,9.978,0.9129999999999999,66.7,0.772,-0.047,0.925,440.3333333333333,13.872499999999995,11816.0,0.0,3.0,3.0
Poland,2009,-0.115663063732749,0.355385570107288,116.9126784,14.60148462,3.18897736349008,12530.0,6.0,3.79539242483406,100.0,97.904638,5.772,10.047,0.917,67.1,0.821,0.073,0.898,539.75,16.425,12141.0,0.0,3.0,3.0
Poland,2010,-0.4693733648842629,0.00118970102042262,122.51550890000001,15.28699879,3.8382258537685603,12770.0,6.0,2.58069370250546,100.0,97.900774,5.8870000000000005,10.085,0.955,67.3,0.795,0.002,0.905,529.75,15.886666666666665,13304.0,0.0,3.0,3.0
Poland,2011,-0.1303330146759,0.33974860388434097,130.8950481,18.19404411,3.49614564239506,12950.0,6.0,4.23940149625935,100.0,97.89690999999999,5.646,10.133,0.905,67.46,0.868,-0.067,0.9079999999999999,509.4166666666667,15.321666666666667,14686.0,0.0,3.0,3.0
Poland,2012,-0.207759736934845,0.320511315736704,141.15311409999998,17.97532004,1.4707645948724197,13300.0,6.0,3.56037151702788,100.0,97.893736,5.876,10.149,0.9359999999999999,67.62,0.8109999999999999,-0.027000000000000003,0.888,530.6666666666666,16.030833333333337,13894.0,0.0,3.0,3.0
Poland,2013,-0.266658549206173,0.256828990748737,148.717357,18.35331704,0.151659338702815,13520.0,6.0,0.9919826063323499,100.0,97.89128649999999,5.746,10.164,0.912,67.78,0.7759999999999999,-0.13699999999999998,0.9159999999999999,518.1666666666666,15.632499999999999,14552.0,0.0,3.0,3.0
Poland,2014,-0.28322811788103003,0.243867409984705,148.6047498,18.89077029,3.62672457467029,13680.0,6.0,0.0538213132400467,100.0,97.889596,5.75,10.197000000000001,0.924,67.94,0.875,-0.064,0.898,494.5,14.858333333333334,15119.0,0.0,3.0,3.0
Poland,2015,-0.273799474051689,0.248543033878433,142.5242595,18.987333300000003,3.1584735917803504,13340.0,6.0,-0.8741258741258492,100.0,97.8885955,6.007000000000001,10.235,0.893,68.1,0.7929999999999999,-0.09300000000000001,0.81,451.6666666666667,13.915833333333333,13228.0,0.0,3.0,3.0
Portugal,2008,1.17714751506627,-1.34559480148316,131.8912545,15.35309614,2.98517179734481,22440.0,6.0,2.5885065765796402,100.0,99.3694605051984,5.7170000000000005,10.384,0.8859999999999999,70.32,0.6459999999999999,-0.217,0.9329999999999999,86.5,11.751666666666665,26121.0,0.0,3.0,3.0
Portugal,2010,1.04647758108964,-1.4716718194121798,114.6264462,19.96455984,3.54832691005148,22960.0,6.0,1.4025728989537098,100.0,99.5788949972923,5.095,10.368,0.8640000000000001,70.8,0.721,-0.106,0.948,91.58333333333333,12.403333333333334,23673.0,1.0,3.0,3.0
Portugal,2011,0.8386906361479759,-1.68036588063916,116.0867004,21.1102714,4.00893303979033,22660.0,6.0,3.6530110043072903,100.0,99.68402686366301,5.22,10.353,0.856,71.0,0.875,-0.17300000000000001,0.9620000000000001,84.75,10.655,24337.0,0.0,3.0,3.0
Portugal,2012,0.5642375477286761,-1.95208934345597,112.62300690000001,22.59325687,10.1570495134565,21150.0,6.0,2.77333854051579,100.0,99.7894092289713,4.994,10.315,0.866,71.2,0.774,-0.09699999999999999,0.9590000000000001,89.66666666666667,11.616666666666667,21573.0,0.0,3.0,3.0
Portugal,2013,0.400319683483011,-2.10120852375124,113.89973700000002,24.34874028,4.77936887651133,21340.0,6.0,0.27441666666667996,100.0,99.86819791069021,5.1579999999999995,10.312000000000001,0.867,71.4,0.7879999999999999,-0.11800000000000001,0.946,87.66666666666667,11.060833333333333,22641.0,1.0,3.0,3.0
Portugal,2014,0.39305610038962396,-2.10253827959223,113.6036305,27.29185512,5.74344124065333,21260.0,6.0,-0.27815336746742103,100.0,99.9031068264895,5.127000000000001,10.325,0.862,71.6,0.847,-0.126,0.941,101.83333333333333,12.824166666666663,23091.0,1.0,3.0,3.0
Qatar,2009,13.7399537383795,2.35071118040336,122.50405459999999,9.099938395,8.307641311736981,63730.0,6.0,-4.86327801622563,100.0,100.0,6.417999999999999,11.456,0.894,66.58,0.865,0.235,0.184,3.6666666666666665,1.6583333333333334,64911.0,1.0,5.0,5.0
Qatar,2010,11.388384254712602,0.7751976804317919,122.8564638,8.191771985,3.7326115596119904,66360.0,6.0,-2.42525675161712,100.0,100.0,6.85,11.52,0.8755,66.7,0.885,0.10400000000000001,0.3386,3.9166666666666665,1.0691666666666666,74055.0,1.0,5.0,5.0
Qatar,2011,9.34753273331956,2.27185637732106,117.9385919,8.432195011000001,0.559389030984014,69820.0,6.0,1.13836623529204,100.0,100.0,6.5920000000000005,11.552999999999999,0.857,67.02,0.905,0.012,0.4932,4.166666666666667,1.570833333333333,90490.0,1.0,5.0,5.0
Qatar,2012,7.85640312248357,0.7229211081597819,123.3053402,8.775588177000001,0.211888706229027,75850.0,6.0,2.31534853431661,100.0,100.0,6.611000000000001,11.523,0.838,67.34,0.924,0.162,0.6478,3.5833333333333335,1.1058333333333334,93270.0,1.0,5.0,5.0
Qatar,2015,4.49045853983528,-2.63123476431185,150.73182409999998,9.581715218,0.6620997973614521,75150.0,6.0,1.61018520758248,100.0,100.0,6.375,11.485999999999999,0.838,68.3,0.8620000000000001,0.04533333333333335,0.8024,5.5,1.57,69937.0,1.0,5.0,5.0
Romania,2005,-0.37087135810302896,-0.89689338199902,62.31219628,1.7595524390000001,6.51836416882648,3930.0,4.0,9.01491283343835,100.0,100.0,5.0489999999999995,9.724,0.838,64.0,0.8,-0.0713333333333333,0.9570000000000001,216.91666666666666,12.167499999999999,4847.0,0.0,3.0,4.0
Romania,2007,-1.2317733066191698,-1.75815616582368,96.97609981,9.280232454,5.74255519450878,6570.0,4.0,4.83732928313989,100.0,100.0,5.394,9.892000000000001,0.736,64.48,0.6859999999999999,-0.188,0.9490000000000001,202.5,11.338333333333331,8593.0,0.0,3.0,3.0
Romania,2009,-0.588839831638732,-1.11560739373328,121.73855259999998,13.64150809,2.68677092836047,9120.0,4.0,5.58742004264392,100.0,100.0,5.367999999999999,9.949,0.812,64.96,0.606,-0.196,0.9670000000000001,215.5,12.001666666666665,8465.0,0.0,3.0,3.0
Romania,2010,-0.350299532205801,-0.877285072920264,119.17605900000001,14.67978993,1.93336391578931,8630.0,4.0,6.09141668601892,100.0,100.0,4.909,9.915,0.6890000000000001,65.2,0.5660000000000001,-0.085,0.9740000000000001,230.5,12.503333333333336,8190.0,0.0,3.0,3.0
Romania,2011,-0.248797870803971,-0.7759982303935191,115.40944209999999,16.17875789,1.29200636159222,8630.0,4.0,5.789253288158821,100.0,100.0,5.023,9.94,0.753,65.42,0.65,-0.14,0.9640000000000001,211.33333333333334,11.565,9086.0,0.0,3.0,3.0
Romania,2012,-0.419233409344486,-0.475594122304342,113.2304361,17.5563692,1.78016129261889,8780.0,4.0,3.33492267693443,100.0,100.0,5.167000000000001,9.965,0.74,65.64,0.645,-0.11199999999999999,0.9590000000000001,207.91666666666666,11.835833333333333,9015.0,0.0,3.0,3.0
Romania,2013,-0.43990441936849495,-0.290958604135462,114.16070630000002,18.88694457,2.01876838605237,9250.0,5.0,3.9847123554812796,100.0,100.0,5.082,10.004,0.778,65.86,0.655,-0.129,0.9520000000000001,200.58333333333334,11.499166666666667,10080.0,0.0,3.0,3.0
Romania,2014,-0.44319003710138105,-0.294291804123965,114.75643600000001,20.10935808,1.9382151850503102,9610.0,5.0,1.06830987684293,100.0,100.0,5.727,10.041,0.753,66.08,0.754,-0.1,0.958,184.08333333333334,10.919166666666664,10526.0,0.0,3.0,3.0
Romania,2015,-0.494860439413131,-0.442531747189503,116.3175572,21.44294043,2.42714469130926,9520.0,5.0,-0.5941564374951371,100.0,100.0,5.777,10.083,0.787,66.3,0.7959999999999999,-0.141,0.9620000000000001,185.66666666666666,11.129166666666665,9431.0,0.0,3.0,3.0
Serbia,2007,0.005860135036652179,-0.8925394283523409,114.29611070000001,4.404501237,10.9803332560452,4580.0,4.0,6.3917064439141,99.6210174560547,90.4271454463295,4.75,9.532,0.8440000000000001,65.6,0.45299999999999996,-0.165,0.905,112.75,21.537499999999998,5748.0,1.0,3.0,3.0
Serbia,2009,0.00513760680910835,-0.890631199621845,135.32330880000004,8.062683457,6.87261172049348,6040.0,4.0,8.1169509223808,99.64244842529301,90.08509751745109,4.38,9.568,0.77,66.0,0.373,-0.17800000000000002,0.961,114.41666666666667,21.53583333333334,6116.0,0.0,3.0,3.0
Serbia,2010,0.000673356085296102,-0.891839196187777,136.01503780000002,11.79567705,4.29122044991616,5850.0,4.0,6.14255360247246,99.71839799749691,90.06488740705521,4.461,9.579,0.726,66.2,0.46299999999999997,-0.17,0.965,100.58333333333333,19.540000000000003,5682.0,1.0,3.0,3.0
Serbia,2011,-0.38657798864192,-1.2839656210160602,141.1479229,13.45223168,10.6095235765289,5910.0,4.0,11.137397634212899,99.7445831298828,90.0446363901828,4.815,9.607000000000001,0.773,66.36,0.44,-0.185,0.977,104.66666666666667,20.287499999999998,6734.0,1.0,3.0,3.0
Serbia,2012,-0.23026720481755997,-0.8006244434962609,127.5665101,14.85329472,3.13212598344721,5700.0,4.0,7.33038589596636,99.81497192382808,90.0244299901192,5.155,9.605,0.8190000000000001,66.52,0.461,-0.13,0.9520000000000001,103.58333333333333,19.544166666666666,5933.0,0.0,3.0,3.0
Serbia,2013,-0.28267413956503495,-0.740015893820347,129.29784850000001,16.49670062,4.524863897830531,6050.0,4.0,7.69426362896666,99.88726806640629,90.0034992883307,5.102,9.638,0.828,66.68,0.5329999999999999,-0.1,0.9079999999999999,99.75,18.144166666666667,6662.0,0.0,3.0,3.0
Serbia,2014,-0.264171920714193,-0.7258290210578199,132.2186428,16.85212458,4.52269607090999,5840.0,4.0,2.08244793880151,99.66079793248258,89.9818879410833,5.113,9.627,0.7829999999999999,66.84,0.532,0.07200000000000001,0.912,94.5,18.065,6500.0,1.0,3.0,3.0
Serbia,2015,-0.29166565742066497,-0.7495210762671259,130.3473823,18.79585407,6.3109037487809,5540.0,4.0,1.39235822000187,99.9827423095703,91.18245316421542,5.318,9.649,0.816,67.0,0.546,-0.062,0.8590000000000001,88.5,17.164166666666667,5492.0,0.0,3.0,3.0
Slovenia,2006,0.754828505825282,-0.146254160432993,90.80647632,13.964230800000001,1.7469766362983001,19950.0,5.0,2.45792444195864,100.0,99.57616037644492,5.811,10.402999999999999,0.9359999999999999,68.0,0.9359999999999999,0.043,0.708,44.083333333333336,28.989166666666666,20634.0,1.0,3.0,4.0
Slovenia,2009,1.33202331472936,0.43404316428635203,103.1939783,22.06075982,-0.6891643704600339,24400.0,6.0,0.83926224679384,100.0,99.5561845212834,5.83,10.41,0.919,68.9,0.8959999999999999,-0.019,0.804,37.25,22.392500000000002,25872.0,1.0,3.0,3.0
Slovenia,2010,0.86426262161683,-0.0380402767610163,103.75431259999999,23.00676521,0.664509446962805,24460.0,6.0,1.80117022137136,100.0,99.54956761112699,6.082999999999999,10.419,0.917,69.2,0.8959999999999999,0.028999999999999998,0.845,34.5,22.132499999999997,24689.0,0.0,3.0,3.0
Slovenia,2011,0.63409608733312,-0.268652224120364,105.60582360000001,24.07535467,1.70702141225067,24450.0,6.0,1.80285171941907,100.0,99.5429762178771,6.0360000000000005,10.425999999999998,0.9309999999999999,69.4,0.907,-0.025,0.893,36.25,23.471666666666664,26377.0,1.0,3.0,3.0
Slovenia,2012,0.634585791340172,-0.26865024923792,108.77358170000001,24.72036847,0.0723755320540158,23130.0,6.0,2.5974138603901,100.0,99.5364071924848,6.063,10.397,0.925,69.6,0.904,-0.02,0.8909999999999999,36.666666666666664,23.311666666666667,23820.0,1.0,3.0,3.0
Slovenia,2013,0.5566092147610849,-0.34309803945420897,110.52475679999999,25.39161587,0.21609585868910303,23090.0,6.0,1.7692008588189598,100.0,99.5298605349502,5.975,10.385,0.932,69.8,0.89,0.036000000000000004,0.9179999999999999,37.166666666666664,23.584999999999994,24697.0,0.0,3.0,3.0
Slovenia,2014,0.519395851776562,-0.384995868934873,112.3399385,26.84000975,2.04246654388069,23530.0,6.0,0.199343826570849,100.0,99.52339469348671,5.678,10.412,0.9079999999999999,70.0,0.888,0.052000000000000005,0.909,32.333333333333336,20.03083333333333,25569.0,0.0,3.0,3.0
Slovenia,2015,0.49256622374819203,-0.40829024986627704,113.45380829999999,27.18571729,4.01518615687307,22230.0,6.0,-0.5255522858208379,100.0,99.52328033828621,5.7410000000000005,10.433,0.9009999999999999,70.2,0.8959999999999999,0.008,0.892,35.166666666666664,22.0675,22036.0,0.0,3.0,3.0
South Africa,2006,2.01270417109656,-0.23789634321942102,80.34505387,0.678851084,0.229456347005663,5530.0,7.0,3.2439016745264797,80.7,80.27763808160391,5.084,9.386000000000001,0.9129999999999999,48.02,0.649,-0.084,0.5965,42.833333333333336,1.4933333333333332,6166.0,0.0,3.0,4.0
South Africa,2007,1.94626939677405,-0.30620989202515997,84.79132144,0.7577096809999999,2.19988348624742,5820.0,7.0,6.17781206971621,82.0,80.80407704562509,5.204,9.426,0.7879999999999999,48.64,0.69,-0.158,0.8590000000000001,34.75,1.01,6708.0,0.0,3.0,3.0
South Africa,2008,1.9304089173516699,-0.328676872166008,89.26423242,0.8450347340000001,3.44701566338237,5910.0,7.0,10.055282028471,81.9,81.32248504479179,5.346,9.443999999999999,0.81,49.26,0.7490000000000001,-0.095,0.866,36.75,1.1783333333333332,6573.0,1.0,3.0,3.0
South Africa,2009,1.9699406937783401,-0.279436847413713,91.10310923,0.943677223,2.57639403685894,5800.0,7.0,7.26456214502708,82.7,81.8313508289399,5.218,9.414,0.877,49.88,0.7390000000000001,-0.154,0.904,31.0,0.8925,6517.0,0.0,3.0,3.0
South Africa,2010,2.05422894663626,-0.19853835124020996,97.64917918,1.440350594,0.983955560867424,6150.0,7.0,4.0635389730329,82.9,82.3319088381657,4.652,9.43,0.917,50.5,0.7390000000000001,-0.20199999999999999,0.7909999999999999,32.75,1.0908333333333333,8128.0,0.0,3.0,3.0
South Africa,2011,2.15246171768548,-0.0999333578495561,122.45636129999998,1.735436246,0.994020533601272,6950.0,7.0,5.017157732812679,84.7,82.8238326471515,4.931,9.447000000000001,0.858,51.46,0.835,-0.154,0.8190000000000001,29.833333333333332,0.7758333333333333,8906.0,1.0,3.0,3.0
South Africa,2012,2.23077039755085,-0.0260225686894304,129.04963419999999,2.089127043,1.1672227496111398,7540.0,7.0,5.7239436619718305,85.3,83.3075479117149,5.1339999999999995,9.453,0.907,52.42,0.59,-0.163,0.838,40.583333333333336,1.1300000000000001,8347.0,1.0,3.0,3.0
South Africa,2013,2.26096502550705,0.0122108009746187,142.9589002,3.0040696039999997,2.2453759664714505,7330.0,7.0,5.7764041351380095,85.4,83.7802589440998,3.661,9.461,0.8390000000000001,53.38,0.7140000000000001,-0.077,0.8,48.916666666666664,1.2416666666666667,7612.0,1.0,3.0,3.0
South Africa,2014,2.23620237804584,-0.0178723513377556,145.3636865,3.1285779639999998,1.6517572587354898,6750.0,7.0,6.1360201511335095,86.0,84.2435691370774,4.828,9.464,0.8809999999999999,54.34,0.794,-0.11699999999999999,0.82,48.333333333333336,1.2566666666666666,7174.0,0.0,3.0,3.0
South Africa,2015,2.1679061803064097,-0.0876459202275415,159.15634350000002,2.548952388,0.47904362534465,6060.0,7.0,4.50920827795706,85.5,84.69726547161571,4.887,9.46,0.898,55.3,0.862,-0.127,0.853,40.166666666666664,1.0833333333333335,6403.0,0.0,3.0,3.0
Spain,2005,2.00175761706271,0.634982577009499,96.93815529,11.43256606,2.30889954327942,25930.0,6.0,3.3684539878942297,100.0,100.0,7.153,10.546,0.961,71.5,0.9159999999999999,-0.09516666666666668,0.777,283.25,8.971666666666666,28092.0,0.0,3.0,4.0
Spain,2007,2.15770109034777,0.787569085671017,106.67185420000001,17.74640966,4.986868503414071,29920.0,6.0,2.78703047313632,100.0,100.0,6.995,10.587,0.9570000000000001,72.06,0.782,-0.09300000000000001,0.784,272.0,8.245833333333332,34769.0,0.0,3.0,3.0
Spain,2008,1.8984465233298897,0.5294731351362659,107.88196940000002,19.86172775,4.86587398938935,32450.0,6.0,4.07566076368221,100.0,100.0,7.294,10.579,0.948,72.34,0.8340000000000001,-0.15,0.6829999999999999,288.0833333333333,8.209999999999999,37848.0,1.0,3.0,3.0
Spain,2009,1.18537790236856,-0.182422230657186,109.84726289999999,21.08740386,0.899122314984121,32770.0,6.0,-0.287996835001989,100.0,100.0,6.199,10.532,0.929,72.62,0.7490000000000001,-0.127,0.7979999999999999,285.75,8.168333333333331,34470.0,0.0,3.0,3.0
Spain,2010,0.756607893274885,-0.6100140478907671,109.8331304,22.76700985,2.86529576631372,32130.0,6.0,1.79988133046941,100.0,100.0,6.188,10.529000000000002,0.95,72.9,0.7959999999999999,-0.138,0.84,263.1666666666667,7.286666666666666,32839.0,0.0,3.0,3.0
Spain,2011,0.6493894603154821,-0.7219671354992659,112.11143340000001,23.80732087,2.13579993668057,31150.0,6.0,3.19614641224106,100.0,100.0,6.518,10.517999999999999,0.9440000000000001,73.02,0.8190000000000001,-0.122,0.846,265.0,7.382499999999999,34097.0,1.0,3.0,3.0
Spain,2012,0.355581830036495,-1.01463823968273,108.1261331,24.59492421,1.8648806579189,29760.0,6.0,2.44600018540708,100.0,100.0,6.291,10.487,0.937,73.14,0.755,-0.059000000000000004,0.8440000000000001,294.9166666666667,8.073333333333332,30146.0,0.0,3.0,3.0
Spain,2013,-0.0353294857608428,-1.42859397506446,107.4118145,26.23705144,3.8394484783407794,29400.0,6.0,1.40854629241729,100.0,99.9718652444444,6.15,10.475999999999999,0.929,73.26,0.759,-0.10099999999999999,0.9159999999999999,322.75,8.443333333333332,30792.0,0.0,3.0,3.0
Spain,2014,-0.0049415942468664,-1.42183152417785,109.20949209999999,27.95455346,2.5339155318573,29300.0,6.0,-0.15087031349796898,100.0,99.94356977777781,6.456,10.492,0.948,73.38,0.738,-0.027999999999999997,0.8540000000000001,325.9166666666667,8.695833333333335,31171.0,1.0,3.0,3.0
Spain,2015,0.21932548266905602,-1.22791946585816,110.06539040000001,29.18876692,2.11415389756288,28460.0,6.0,-0.500461321406559,100.0,99.94341048888892,6.381,10.530999999999999,0.956,73.5,0.732,-0.07200000000000001,0.8220000000000001,300.3333333333333,8.115000000000002,27108.0,0.0,3.0,3.0
Sri Lanka,2006,0.660927592392641,0.7612862357293059,27.51629105,0.11639463300000001,1.69626286904324,1360.0,5.0,10.020183605703501,78.9683074951172,83.3968303237747,4.345,8.912,0.8640000000000001,65.78,0.7240000000000001,0.062,0.838,334.5833333333333,27.394166666666674,1580.0,0.0,3.0,4.0
Suriname,2012,0.924425713387271,1.22852621464505,105.9566878,5.44949793,3.4171609144649904,8600.0,6.0,5.0068631936728,89.46326446533199,94.6980592451824,6.269,9.797,0.797,62.24,0.885,-0.077,0.7509999999999999,11.083333333333334,37.8425,10227.0,1.0,3.0,3.0
Sweden,2005,0.47232030797653207,0.0116538221666779,100.7233071,27.90248028,5.34201209033821,45420.0,6.0,0.453170852576176,100.0,100.0,7.376,10.739,0.951,71.2,0.9640000000000001,-0.02250000000000002,0.5065000000000001,101.58333333333333,13.718333333333328,45563.0,0.0,3.0,4.0
Sweden,2007,0.928518962327078,-0.278425345929474,110.40689420000001,30.34185604,9.45919700756466,52010.0,6.0,2.21216883436735,100.0,100.0,7.2410000000000005,10.806,0.917,71.48,0.91,0.146,0.289,93.83333333333333,12.282499999999997,56531.0,0.0,3.0,3.0
Sweden,2008,0.96565304883884,-0.25146776679838,108.4131131,31.4265191,8.06212515243616,55380.0,6.0,3.43704910602875,100.0,100.0,7.516,10.793,0.9229999999999999,71.62,0.912,0.125,0.314,97.5,12.973333333333334,59155.0,1.0,3.0,3.0
Sweden,2009,1.03580660075872,-0.175998434187412,112.09561029999999,31.621838800000003,2.08558709165993,51920.0,6.0,-0.49446054437804604,100.0,100.0,7.266,10.74,0.903,71.76,0.8640000000000001,0.221,0.292,103.5,13.366666666666667,49070.0,1.0,3.0,3.0
Sweden,2010,1.03375039522615,-0.17274098109496602,117.0629429,31.9433795,0.12785652173558099,53870.0,6.0,1.15798802715629,100.0,100.0,7.496,10.79,0.97,71.9,0.905,0.141,0.253,95.08333333333333,12.211666666666668,55352.0,1.0,3.0,3.0
Sweden,2011,1.0380877023333799,-0.8706565891266629,121.00552169999999,31.98281789,1.2379187037583301,55660.0,6.0,2.96115073822139,100.0,100.0,7.382000000000001,10.814,0.9209999999999999,71.98,0.941,0.161,0.26899999999999996,92.66666666666667,11.814166666666667,63380.0,0.0,3.0,3.0
Sweden,2012,1.11772736224152,-1.48157088764066,124.1857719,32.21050158,0.784880898901619,58210.0,6.0,0.8883775069237,100.0,100.0,7.56,10.8,0.929,72.06,0.9440000000000001,0.132,0.254,96.16666666666667,12.3425,60776.0,1.0,3.0,3.0
Sweden,2013,1.2157457948507702,-1.37467626472053,124.9512155,32.73566451,0.227325142648527,60970.0,6.0,-0.0442929701486557,100.0,100.0,7.434,10.804,0.9159999999999999,72.14,0.9359999999999999,0.159,0.324,102.5,13.183333333333337,64133.0,0.0,3.0,3.0
Sweden,2014,1.3534601140042701,-1.2438943662731998,127.072507,33.866040500000004,-1.50140457820336,61040.0,6.0,-0.17963849411465,100.0,100.0,7.239,10.82,0.9329999999999999,72.22,0.945,0.20199999999999999,0.25,95.66666666666667,12.420833333333333,62956.0,1.0,3.0,3.0
Sweden,2015,1.4116162163038501,-1.19260481951419,129.4488949,35.8090513,1.7477852900433501,57900.0,6.0,-0.0467847449832651,100.0,100.0,7.289,10.853,0.929,72.3,0.935,0.21100000000000002,0.23199999999999998,98.5,12.441666666666665,54629.0,1.0,3.0,3.0
Switzerland,2006,0.662946312521288,0.529452634439243,99.39516725,27.40372232,12.4757783876865,63830.0,6.0,1.05952505549083,100.0,100.0,7.473,11.05,0.951,71.54,0.919,0.29,0.408,109.08333333333333,20.13583333333333,60536.0,1.0,3.0,4.0
Switzerland,2009,1.28345836397255,1.15492334546402,120.4909656,35.42900296,8.80110770938748,70220.0,6.0,-0.48046793398786897,100.0,100.0,7.525,11.055,0.938,72.26,0.8909999999999999,0.125,0.342,92.08333333333333,15.01083333333333,73529.0,0.0,3.0,3.0
Switzerland,2012,1.0916891125772301,0.978365695661943,131.49289,39.99630214,5.97917463429143,84880.0,6.0,-0.6925458419303709,100.0,100.0,7.776,11.079,0.9470000000000001,72.78,0.945,0.139,0.32299999999999995,86.5,13.782499999999997,87951.0,0.0,3.0,3.0
Switzerland,2014,1.24996083195795,1.13650134932211,135.486059,42.96652984,2.9615916561300497,86560.0,6.0,-0.0132291602454955,100.0,100.0,7.492999999999999,11.097999999999999,0.9590000000000001,73.06,0.9490000000000001,0.06,0.28300000000000003,86.0,13.508333333333335,90809.0,1.0,3.0,3.0
Switzerland,2015,1.16818639104156,1.05466095282599,135.1384876,44.47915561,17.0470861463425,85800.0,6.0,-1.14390064437645,100.0,100.0,7.572,11.1,0.938,73.2,0.9279999999999999,0.109,0.21,89.41666666666667,13.721666666666666,86068.0,1.0,3.0,3.0
Thailand,2006,3.9252261197780403,-1.4293959484112702,60.95857138,1.3574771719999998,4.02125324565952,3100.0,6.0,4.6374743601176505,99.14620148145399,96.0612926073877,5.885,9.461,0.894,64.14,0.863,0.331,0.935,300.6666666666667,5.753333333333335,3598.0,0.0,3.0,4.0
Thailand,2007,3.8114197711612405,-1.54154308581807,80.02643982,1.9538167290000001,3.28356903025998,3520.0,6.0,2.24154095286803,94.42284393310551,96.3369430727885,5.784,9.508,0.889,64.48,0.87,0.391,0.898,312.8333333333333,6.5950000000000015,4461.0,0.0,3.0,3.0
Thailand,2008,3.7104086523606403,-1.6474621489060601,92.92427346,3.114847588,2.9382480576449597,3970.0,6.0,5.468489496498481,95.5014114379883,96.6046155989612,5.636,9.52,0.8320000000000001,64.82,0.868,0.425,0.9329999999999999,314.8333333333333,6.515,4921.0,0.0,3.0,3.0
Thailand,2009,3.60962509922904,-1.7352436330611203,98.61015543,3.9237511119999997,2.27590655851546,4140.0,6.0,-0.8457160923167231,98.96,96.86397822997739,5.476,9.508,0.893,65.16,0.868,0.525,0.904,315.5833333333333,6.546666666666667,4736.0,0.0,3.0,3.0
Thailand,2010,3.5272630949377994,-1.82405927515211,106.7215773,4.838429808,4.3232061999186495,4580.0,6.0,3.24758842443727,99.7,97.1149653892725,6.2170000000000005,9.576,0.898,65.5,0.86,0.536,0.917,313.4166666666667,6.708333333333332,5707.0,0.0,3.0,3.0
Thailand,2011,2.37867873873078,-1.03411951714211,114.6880659,5.767795797000001,0.6670876305649079,4950.0,6.0,3.80879058139637,98.7164154052734,97.3564749016564,6.664,9.579,0.884,65.72,0.927,0.4,0.9229999999999999,322.75,6.465833333333335,6153.0,0.0,3.0,3.0
Thailand,2012,2.1210794861621802,-0.896291319002548,125.30515049999998,6.660871114,3.2445663280707002,5520.0,6.0,3.01489950334986,99.1086235489221,97.58861731047442,6.3,9.645,0.9059999999999999,65.94,0.847,0.38,0.909,332.0833333333333,6.724166666666664,6584.0,1.0,3.0,3.0
Thailand,2013,2.07242253829494,-0.9407053722105991,137.7234793,7.6192639710000005,3.79126740597145,5720.0,6.0,2.1848861853068198,99.8556976318359,97.81162645117242,6.231,9.667,0.9259999999999999,66.16,0.7809999999999999,0.456,0.925,330.0833333333333,6.630000000000002,6917.0,0.0,3.0,3.0
Thailand,2014,2.01144271804516,-1.00281484859547,141.91841730000002,7.951266686,1.2214522160316998,5760.0,6.0,1.8951418189878602,99.9816665649414,98.02570895102501,6.985,9.672,0.9329999999999999,66.38,0.9,0.5529999999999999,0.92,329.3333333333333,6.413333333333334,6662.0,1.0,3.0,3.0
Thailand,2015,1.93853539164499,-1.07419016222235,149.9353313,9.072557153,2.22411360897473,5710.0,6.0,-0.9004249632915691,99.6,98.2311448341909,6.202000000000001,9.699,0.866,66.6,0.885,0.316,0.914,350.4166666666667,6.762500000000002,6552.0,1.0,3.0,3.0
